id,filename,relative_path,width,height,orientation,aspect_ratio,file_size_bytes,blur_score,is_blurry,brightness,exposure_status,file_integrity,technical_status
163,IMG_8047.JPG,KKN RA AL KAUTSAR/IMG_8047.JPG,1920,1280,LANDSCAPE,1.5,1096183,385,NO,64,NORMAL,OK,OK
164,IMG_8048.JPG,KKN RA AL KAUTSAR/IMG_8048.JPG,1920,1280,LANDSCAPE,1.5,1013604,326,NO,114,NORMAL,OK,OK
165,IMG_8049.JPG,KKN RA AL KAUTSAR/IMG_8049.JPG,1920,1280,LANDSCAPE,1.5,1095598,217,NO,152,NORMAL,OK,OK
166,IMG_8050.JPG,KKN RA AL KAUTSAR/IMG_8050.JPG,1920,1280,LANDSCAPE,1.5,904261,479,NO,208,NORMAL,OK,OK
167,IMG_8051.JPG,KKN RA AL KAUTSAR/IMG_8051.JPG,1920,1280,LANDSCAPE,1.5,934986,106,NO,174,NORMAL,OK,OK
168,IMG_8052.JPG,KKN RA AL KAUTSAR/IMG_8052.JPG,1920,1280,LANDSCAPE,1.5,1054326,299,NO,13,UNDEREXPOSED,OK,NEEDS_REVIEW
169,IMG_8053.JPG,KKN RA AL KAUTSAR/IMG_8053.JPG,1920,1280,LANDSCAPE,1.5,916446,315,NO,243,OVEREXPOSED,OK,NEEDS_REVIEW
170,IMG_8054.JPG,KKN RA AL KAUTSAR/IMG_8054.JPG,1920,1280,LANDSCAPE,1.5,914200,129,NO,185,NORMAL,OK,OK
171,IMG_8055.JPG,KKN RA AL KAUTSAR/IMG_8055.JPG,1920,1280,LANDSCAPE,1.5,1738221,5,YES,103,NORMAL,OK,NEEDS_REVIEW
172,IMG_8056.JPG,KKN RA AL KAUTSAR/IMG_8056.JPG,1920,1280,LANDSCAPE,1.5,1723724,166,NO,235,OVEREXPOSED,OK,NEEDS_REVIEW
173,IMG_8263.JPG,KKN X TK TUNAS HARAPAN/TK TUNAS HARAPAN/IMG_8263.JPG,1920,1280,LANDSCAPE,1.5,573363,466,NO,210,NORMAL,OK,OK
174,IMG_8339.JPG,KKN X TK TUNAS HARAPAN/TK TUNAS HARAPAN/IMG_8339.JPG,1920,1280,LANDSCAPE,1.5,902795,361,NO,104,NORMAL,OK,OK
175,IMG_8354.JPG,KKN X TK TUNAS HARAPAN/TK TUNAS HARAPAN/IMG_8354.JPG,1920,1280,LANDSCAPE,1.5,997291,349,NO,242,OVEREXPOSED,OK,NEEDS_REVIEW
176,IMG_8355.JPG,KKN X TK TUNAS HARAPAN/TK TUNAS HARAPAN/IMG_8355.JPG,1920,1280,LANDSCAPE,1.5,1196080,202,NO,240,OVEREXPOSED,OK,NEEDS_REVIEW
177,IMG_8356.JPG,KKN X TK TUNAS HARAPAN/TK TUNAS HARAPAN/IMG_8356.JPG,1920,1280,LANDSCAPE,1.5,908788,93,YES,111,NORMAL,OK,NEEDS_REVIEW
178,IMG_8591.JPG,KOLASE KERTAS WARNA SD 010/IMG_8591.JPG,1920,1280,LANDSCAPE,1.5,1219787,347,NO,153,NORMAL,OK,OK
179,IMG_8592.JPG,KOLASE KERTAS WARNA SD 010/IMG_8592.JPG,1920,1280,LANDSCAPE,1.5,1110513,84,YES,202,NORMAL,OK,NEEDS_REVIEW
180,IMG_8593.JPG,KOLASE KERTAS WARNA SD 010/IMG_8593.JPG,1920,1280,LANDSCAPE,1.5,885627,196,NO,133,NORMAL,OK,OK
181,IMG_8594.JPG,KOLASE KERTAS WARNA SD 010/IMG_8594.JPG,1920,1280,LANDSCAPE,1.5,891772,278,NO,252,OVEREXPOSED,OK,NEEDS_REVIEW
182,IMG_8595.JPG,KOLASE KERTAS WARNA SD 010/IMG_8595.JPG,1920,1280,LANDSCAPE,1.5,1224446,371,NO,207,NORMAL,OK,OK
183,IMG_8596.JPG,KOLASE KERTAS WARNA SD 010/IMG_8596.JPG,1920,1280,LANDSCAPE,1.5,799826,483,NO,183,NORMAL,OK,OK
184,IMG_8597.JPG,KOLASE KERTAS WARNA SD 010/IMG_8597.JPG,1920,1280,LANDSCAPE,1.5,897017,257,NO,249,OVEREXPOSED,OK,NEEDS_REVIEW
185,IMG_8598.JPG,KOLASE KERTAS WARNA SD 010/IMG_8598.JPG,1920,1280,LANDSCAPE,1.5,980131,56,YES,254,OVEREXPOSED,OK,NEEDS_REVIEW
186,IMG_8599.JPG,KOLASE KERTAS WARNA SD 010/IMG_8599.JPG,1920,1280,LANDSCAPE,1.5,948919,87,YES,58,NORMAL,OK,NEEDS_REVIEW
187,IMG_8600.JPG,KOLASE KERTAS WARNA SD 010/IMG_8600.JPG,1920,1280,LANDSCAPE,1.5,861484,418,NO,50,NORMAL,OK,OK
188,IMG_8603.JPG,KOLASE KERTAS WARNA SD 010/IMG_8603.JPG,1920,1280,LANDSCAPE,1.5,864707,319,NO,49,NORMAL,OK,OK
189,IMG_8604.JPG,KOLASE KERTAS WARNA SD 010/IMG_8604.JPG,1920,1280,LANDSCAPE,1.5,1154697,262,NO,202,NORMAL,OK,OK
190,IMG_8605.JPG,KOLASE KERTAS WARNA SD 010/IMG_8605.JPG,1920,1280,LANDSCAPE,1.5,1034051,390,NO,20,UNDEREXPOSED,OK,NEEDS_REVIEW
191,IMG_8606.JPG,KOLASE KERTAS WARNA SD 010/IMG_8606.JPG,1920,1280,LANDSCAPE,1.5,1013625,163,NO,206,NORMAL,OK,OK
192,IMG_8607.JPG,KOLASE KERTAS WARNA SD 010/IMG_8607.JPG,1920,1280,LANDSCAPE,1.5,951515,316,NO,78,NORMAL,OK,OK
193,IMG_8608.JPG,KOLASE KERTAS WARNA SD 010/IMG_8608.JPG,1920,1280,LANDSCAPE,1.5,1008328,241,NO,60,NORMAL,OK,OK
194,IMG_8610.JPG,KOLASE KERTAS WARNA SD 010/IMG_8610.JPG,1920,1280,LANDSCAPE,1.5,875478,283,NO,130,NORMAL,OK,OK
195,IMG_8611.JPG,KOLASE KERTAS WARNA SD 010/IMG_8611.JPG,1920,1280,LANDSCAPE,1.5,1034892,134,NO,92,NORMAL,OK,OK
196,IMG_8616.JPG,KOLASE KERTAS WARNA SD 010/IMG_8616.JPG,1920,1280,LANDSCAPE,1.5,1405110,274,NO,221,OVEREXPOSED,OK,NEEDS_REVIEW
197,IMG_8617.JPG,KOLASE KERTAS WARNA SD 010/IMG_8617.JPG,1920,1280,LANDSCAPE,1.5,1094686,431,NO,145,NORMAL,OK,OK
198,IMG_8618.JPG,KOLASE KERTAS WARNA SD 010/IMG_8618.JPG,1920,1280,LANDSCAPE,1.5,1124784,173,NO,15,UNDEREXPOSED,OK,NEEDS_REVIEW
199,IMG_8619.JPG,KOLASE KERTAS WARNA SD 010/IMG_8619.JPG,1920,1280,LANDSCAPE,1.5,1063651,361,NO,222,OVEREXPOSED,OK,NEEDS_REVIEW
200,IMG_8620.JPG,KOLASE KERTAS WARNA SD 010/IMG_8620.JPG,1920,1280,LANDSCAPE,1.5,1159758,377,NO,5,UNDEREXPOSED,OK,NEEDS_REVIEW
201,IMG_8621.JPG,KOLASE KERTAS WARNA SD 010/IMG_8621.JPG,1920,1280,LANDSCAPE,1.5,1157219,472,NO,56,NORMAL,OK,OK
202,IMG_8622.JPG,KOLASE KERTAS WARNA SD 010/IMG_8622.JPG,1920,1280,LANDSCAPE,1.5,1028357,171,NO,25,UNDEREXPOSED,OK,NEEDS_REVIEW
203,IMG_8623.JPG,KOLASE KERTAS WARNA SD 010/IMG_8623.JPG,1920,1280,LANDSCAPE,1.5,1062204,358,NO,4,UNDEREXPOSED,OK,NEEDS_REVIEW
204,IMG_8624.JPG,KOLASE KERTAS WARNA SD 010/IMG_8624.JPG,1920,1280,LANDSCAPE,1.5,988114,60,YES,52,NORMAL,OK,NEEDS_REVIEW
205,IMG_8625.JPG,KOLASE KERTAS WARNA SD 010/IMG_8625.JPG,1920,1280,LANDSCAPE,1.5,1052503,45,YES,41,NORMAL,OK,NEEDS_REVIEW
206,IMG_8626.JPG,KOLASE KERTAS WARNA SD 010/IMG_8626.JPG,1920,1280,LANDSCAPE,1.5,1182542,239,NO,208,NORMAL,OK,OK
207,IMG_8627.JPG,KOLASE KERTAS WARNA SD 010/IMG_8627.JPG,1920,1280,LANDSCAPE,1.5,909352,23,YES,173,NORMAL,OK,NEEDS_REVIEW
208,IMG_8628.JPG,KOLASE KERTAS WARNA SD 010/IMG_8628.JPG,1920,1280,LANDSCAPE,1.5,989275,10,YES,73,NORMAL,OK,NEEDS_REVIEW
209,IMG_8629.JPG,KOLASE KERTAS WARNA SD 010/IMG_8629.JPG,1920,1280,LANDSCAPE,1.5,993946,423,NO,103,NORMAL,OK,OK
210,IMG_8631.JPG,KOLASE KERTAS WARNA SD 010/IMG_8631.JPG,1920,1280,LANDSCAPE,1.5,857323,400,NO,30,UNDEREXPOSED,OK,NEEDS_REVIEW
211,IMG_8632.JPG,KOLASE KERTAS WARNA SD 010/IMG_8632.JPG,1920,1280,LANDSCAPE,1.5,859559,129,NO,168,NORMAL,OK,OK
212,IMG_8633.JPG,KOLASE KERTAS WARNA SD 010/IMG_8633.JPG,1920,1280,LANDSCAPE,1.5,836635,424,NO,154,NORMAL,OK,OK
213,IMG_8634.JPG,KOLASE KERTAS WARNA SD 010/IMG_8634.JPG,1920,1280,LANDSCAPE,1.5,1053119,129,NO,174,NORMAL,OK,OK
214,IMG_8635.JPG,KOLASE KERTAS WARNA SD 010/IMG_8635.JPG,1920,1280,LANDSCAPE,1.5,982486,388,NO,176,NORMAL,OK,OK
215,IMG_8636.JPG,KOLASE KERTAS WARNA SD 010/IMG_8636.JPG,1920,1280,LANDSCAPE,1.5,1227691,36,YES,49,NORMAL,OK,NEEDS_REVIEW
216,IMG_8637.JPG,KOLASE KERTAS WARNA SD 010/IMG_8637.JPG,1920,1280,LANDSCAPE,1.5,1209403,41,YES,153,NORMAL,OK,NEEDS_REVIEW
217,IMG_8638.JPG,KOLASE KERTAS WARNA SD 010/IMG_8638.JPG,1920,1280,LANDSCAPE,1.5,1202289,75,YES,172,NORMAL,OK,NEEDS_REVIEW
218,IMG_8639.JPG,KOLASE KERTAS WARNA SD 010/IMG_8639.JPG,1920,1280,LANDSCAPE,1.5,1234113,85,YES,60,NORMAL,OK,NEEDS_REVIEW
219,IMG_8640.JPG,KOLASE KERTAS WARNA SD 010/IMG_8640.JPG,1920,1280,LANDSCAPE,1.5,1196230,263,NO,172,NORMAL,OK,OK
220,IMG_8641.JPG,KOLASE KERTAS WARNA SD 010/IMG_8641.JPG,1920,1280,LANDSCAPE,1.5,1335117,461,NO,183,NORMAL,OK,OK
221,IMG_8642.JPG,KOLASE KERTAS WARNA SD 010/IMG_8642.JPG,1920,1280,LANDSCAPE,1.5,1331908,2,YES,71,NORMAL,OK,NEEDS_REVIEW
222,IMG_8645.JPG,KOLASE KERTAS WARNA SD 010/IMG_8645.JPG,1920,1280,LANDSCAPE,1.5,840862,160,NO,218,NORMAL,OK,OK
223,IMG_8646.JPG,KOLASE KERTAS WARNA SD 010/IMG_8646.JPG,1920,1280,LANDSCAPE,1.5,1303221,287,NO,88,NORMAL,OK,OK
224,IMG_8647.JPG,KOLASE KERTAS WARNA SD 010/IMG_8647.JPG,1920,1280,LANDSCAPE,1.5,1353006,34,YES,66,NORMAL,OK,NEEDS_REVIEW
225,IMG_8648.JPG,KOLASE KERTAS WARNA SD 010/IMG_8648.JPG,1920,1280,LANDSCAPE,1.5,1373555,427,NO,103,NORMAL,OK,OK
226,IMG_8649.JPG,KOLASE KERTAS WARNA SD 010/IMG_8649.JPG,1920,1280,LANDSCAPE,1.5,969238,11,YES,178,NORMAL,OK,NEEDS_REVIEW
227,IMG_8650.JPG,KOLASE KERTAS WARNA SD 010/IMG_8650.JPG,1920,1280,LANDSCAPE,1.5,1362699,487,NO,78,NORMAL,OK,OK
228,IMG_8651.JPG,KOLASE KERTAS WARNA SD 010/IMG_8651.JPG,1920,1280,LANDSCAPE,1.5,1443740,259,NO,28,UNDEREXPOSED,OK,NEEDS_REVIEW
229,IMG_8652.JPG,KOLASE KERTAS WARNA SD 010/IMG_8652.JPG,1920,1280,LANDSCAPE,1.5,1454721,476,NO,35,UNDEREXPOSED,OK,NEEDS_REVIEW
230,IMG_8653.JPG,KOLASE KERTAS WARNA SD 010/IMG_8653.JPG,1920,1280,LANDSCAPE,1.5,1451744,236,NO,129,NORMAL,OK,OK
231,IMG_8654.JPG,KOLASE KERTAS WARNA SD 010/IMG_8654.JPG,1920,1280,LANDSCAPE,1.5,1423823,110,NO,158,NORMAL,OK,OK
232,IMG_8655.JPG,KOLASE KERTAS WARNA SD 010/IMG_8655.JPG,1920,1280,LANDSCAPE,1.5,1231980,290,NO,141,NORMAL,OK,OK
233,IMG_8656.JPG,KOLASE KERTAS WARNA SD 010/IMG_8656.JPG,1920,1280,LANDSCAPE,1.5,1255136,219,NO,77,NORMAL,OK,OK
234,IMG_8657.JPG,KOLASE KERTAS WARNA SD 010/IMG_8657.JPG,1920,1280,LANDSCAPE,1.5,1228725,334,NO,13,UNDEREXPOSED,OK,NEEDS_REVIEW
235,IMG_8658.JPG,KOLASE KERTAS WARNA SD 010/IMG_8658.JPG,1920,1280,LANDSCAPE,1.5,1481963,192,NO,36,UNDEREXPOSED,OK,NEEDS_REVIEW
236,IMG_8659.JPG,KOLASE KERTAS WARNA SD 010/IMG_8659.JPG,1920,1280,LANDSCAPE,1.5,1301195,220,NO,86,NORMAL,OK,OK
237,IMG_8660.JPG,KOLASE KERTAS WARNA SD 010/IMG_8660.JPG,1920,1280,LANDSCAPE,1.5,1330308,414,NO,84,NORMAL,OK,OK
238,IMG_8661.JPG,KOLASE KERTAS WARNA SD 010/IMG_8661.JPG,1920,1280,LANDSCAPE,1.5,1268066,331,NO,209,NORMAL,OK,OK
239,IMG_8662.JPG,KOLASE KERTAS WARNA SD 010/IMG_8662.JPG,1920,1280,LANDSCAPE,1.5,1296678,187,NO,96,NORMAL,OK,OK
240,IMG_8663.JPG,KOLASE KERTAS WARNA SD 010/IMG_8663.JPG,1920,1280,LANDSCAPE,1.5,1407035,455,NO,44,NORMAL,OK,OK
241,IMG_8664.JPG,KOLASE KERTAS WARNA SD 010/IMG_8664.JPG,1920,1280,LANDSCAPE,1.5,1286862,231,NO,210,NORMAL,OK,OK
242,IMG_8666.JPG,KOLASE KERTAS WARNA SD 010/IMG_8666.JPG,1920,1280,LANDSCAPE,1.5,1295554,102,NO,223,OVEREXPOSED,OK,NEEDS_REVIEW
243,IMG_8667.JPG,KOLASE KERTAS WARNA SD 010/IMG_8667.JPG,1920,1280,LANDSCAPE,1.5,1199159,472,NO,136,NORMAL,OK,OK
244,IMG_8669.JPG,KOLASE KERTAS WARNA SD 010/IMG_8669.JPG,1920,1280,LANDSCAPE,1.5,1279987,433,NO,43,NORMAL,OK,OK
245,IMG_8670.JPG,KOLASE KERTAS WARNA SD 010/IMG_8670.JPG,1920,1280,LANDSCAPE,1.5,1248534,50,YES,218,NORMAL,OK,NEEDS_REVIEW
246,IMG_8671.JPG,KOLASE KERTAS WARNA SD 010/IMG_8671.JPG,1920,1280,LANDSCAPE,1.5,1264543,478,NO,198,NORMAL,OK,OK
247,IMG_8672.JPG,KOLASE KERTAS WARNA SD 010/IMG_8672.JPG,1920,1280,LANDSCAPE,1.5,1307543,465,NO,187,NORMAL,OK,OK
248,IMG_8674.JPG,KOLASE KERTAS WARNA SD 010/IMG_8674.JPG,1920,1280,LANDSCAPE,1.5,1466295,326,NO,197,NORMAL,OK,OK
249,IMG_8675.JPG,KOLASE KERTAS WARNA SD 010/IMG_8675.JPG,1920,1280,LANDSCAPE,1.5,1199439,64,YES,144,NORMAL,OK,NEEDS_REVIEW
250,IMG_8676.JPG,KOLASE KERTAS WARNA SD 010/IMG_8676.JPG,1920,1280,LANDSCAPE,1.5,1216462,493,NO,105,NORMAL,OK,OK
251,IMG_8678.JPG,KOLASE KERTAS WARNA SD 010/IMG_8678.JPG,1920,1280,LANDSCAPE,1.5,1242231,103,NO,241,OVEREXPOSED,OK,NEEDS_REVIEW
252,IMG_8679.JPG,KOLASE KERTAS WARNA SD 010/IMG_8679.JPG,1920,1280,LANDSCAPE,1.5,1216745,92,YES,126,NORMAL,OK,NEEDS_REVIEW
253,IMG_8680.JPG,KOLASE KERTAS WARNA SD 010/IMG_8680.JPG,1920,1280,LANDSCAPE,1.5,1045192,133,NO,43,NORMAL,OK,OK
254,IMG_8681.JPG,KOLASE KERTAS WARNA SD 010/IMG_8681.JPG,1920,1280,LANDSCAPE,1.5,778015,435,NO,243,OVEREXPOSED,OK,NEEDS_REVIEW
255,IMG_8682.JPG,KOLASE KERTAS WARNA SD 010/IMG_8682.JPG,1920,1280,LANDSCAPE,1.5,894760,463,NO,113,NORMAL,OK,OK
256,IMG_8683.JPG,KOLASE KERTAS WARNA SD 010/IMG_8683.JPG,1920,1280,LANDSCAPE,1.5,1057079,142,NO,34,UNDEREXPOSED,OK,NEEDS_REVIEW
257,IMG_8684.JPG,KOLASE KERTAS WARNA SD 010/IMG_8684.JPG,1920,1280,LANDSCAPE,1.5,992816,336,NO,175,NORMAL,OK,OK
258,IMG_8686.JPG,KOLASE KERTAS WARNA SD 010/IMG_8686.JPG,1920,1280,LANDSCAPE,1.5,1077612,464,NO,98,NORMAL,OK,OK
259,IMG_8687.JPG,KOLASE KERTAS WARNA SD 010/IMG_8687.JPG,1920,1280,LANDSCAPE,1.5,1069658,469,NO,119,NORMAL,OK,OK
260,IMG_8688.JPG,KOLASE KERTAS WARNA SD 010/IMG_8688.JPG,1920,1280,LANDSCAPE,1.5,1028425,54,YES,128,NORMAL,OK,NEEDS_REVIEW
261,IMG_8689.JPG,KOLASE KERTAS WARNA SD 010/IMG_8689.JPG,1920,1280,LANDSCAPE,1.5,1160375,396,NO,30,UNDEREXPOSED,OK,NEEDS_REVIEW
262,IMG_8691.JPG,KOLASE KERTAS WARNA SD 010/IMG_8691.JPG,1920,1280,LANDSCAPE,1.5,1210692,426,NO,80,NORMAL,OK,OK
263,IMG_8692.JPG,KOLASE KERTAS WARNA SD 010/IMG_8692.JPG,1920,1280,LANDSCAPE,1.5,1061082,325,NO,167,NORMAL,OK,OK
264,IMG_8694.JPG,KOLASE KERTAS WARNA SD 010/IMG_8694.JPG,1920,1280,LANDSCAPE,1.5,1097946,241,NO,193,NORMAL,OK,OK
265,IMG_8695.JPG,KOLASE KERTAS WARNA SD 010/IMG_8695.JPG,1920,1280,LANDSCAPE,1.5,1313943,88,YES,87,NORMAL,OK,NEEDS_REVIEW
266,IMG_8696.JPG,KOLASE KERTAS WARNA SD 010/IMG_8696.JPG,1920,1280,LANDSCAPE,1.5,1360240,434,NO,187,NORMAL,OK,OK
267,IMG_8698.JPG,KOLASE KERTAS WARNA SD 010/IMG_8698.JPG,1920,1280,LANDSCAPE,1.5,1257974,138,NO,130,NORMAL,OK,OK
268,IMG_8699.JPG,KOLASE KERTAS WARNA SD 010/IMG_8699.JPG,1920,1280,LANDSCAPE,1.5,1307069,70,YES,207,NORMAL,OK,NEEDS_REVIEW
269,IMG_8701.JPG,KOLASE KERTAS WARNA SD 010/IMG_8701.JPG,1920,1280,LANDSCAPE,1.5,1342266,144,NO,84,NORMAL,OK,OK
270,IMG_8702.JPG,KOLASE KERTAS WARNA SD 010/IMG_8702.JPG,1920,1280,LANDSCAPE,1.5,1237060,52,YES,5,UNDEREXPOSED,OK,NEEDS_REVIEW
271,IMG_8703.JPG,KOLASE KERTAS WARNA SD 010/IMG_8703.JPG,1920,1280,LANDSCAPE,1.5,1246307,19,YES,37,UNDEREXPOSED,OK,NEEDS_REVIEW
272,IMG_8704.JPG,KOLASE KERTAS WARNA SD 010/IMG_8704.JPG,1920,1280,LANDSCAPE,1.5,1242327,255,NO,70,NORMAL,OK,OK
273,IMG_8707.JPG,KOLASE KERTAS WARNA SD 010/IMG_8707.JPG,1920,1280,LANDSCAPE,1.5,1279576,293,NO,36,UNDEREXPOSED,OK,NEEDS_REVIEW
274,IMG_8708.JPG,KOLASE KERTAS WARNA SD 010/IMG_8708.JPG,1920,1280,LANDSCAPE,1.5,1358229,216,NO,25,UNDEREXPOSED,OK,NEEDS_REVIEW
275,IMG_8709.JPG,KOLASE KERTAS WARNA SD 010/IMG_8709.JPG,1920,1280,LANDSCAPE,1.5,1284830,395,NO,38,UNDEREXPOSED,OK,NEEDS_REVIEW
276,IMG_8710.JPG,KOLASE KERTAS WARNA SD 010/IMG_8710.JPG,1920,1280,LANDSCAPE,1.5,1268085,166,NO,92,NORMAL,OK,OK
277,IMG_8711.JPG,KOLASE KERTAS WARNA SD 010/IMG_8711.JPG,1920,1280,LANDSCAPE,1.5,1831808,296,NO,196,NORMAL,OK,OK
278,IMG_8712.JPG,KOLASE KERTAS WARNA SD 010/IMG_8712.JPG,1920,1280,LANDSCAPE,1.5,777162,117,NO,52,NORMAL,OK,OK
279,IMG_8713.JPG,KOLASE KERTAS WARNA SD 010/IMG_8713.JPG,1920,1280,LANDSCAPE,1.5,989222,68,YES,231,OVEREXPOSED,OK,NEEDS_REVIEW
280,IMG_8714.JPG,KOLASE KERTAS WARNA SD 010/IMG_8714.JPG,1920,1280,LANDSCAPE,1.5,808721,438,NO,121,NORMAL,OK,OK
281,IMG_8715.JPG,KOLASE KERTAS WARNA SD 010/IMG_8715.JPG,1920,1280,LANDSCAPE,1.5,938360,162,NO,76,NORMAL,OK,OK
282,IMG_8716.JPG,KOLASE KERTAS WARNA SD 010/IMG_8716.JPG,1920,1280,LANDSCAPE,1.5,710914,209,NO,195,NORMAL,OK,OK
283,IMG_8721.JPG,KOLASE KERTAS WARNA SD 010/IMG_8721.JPG,1920,1280,LANDSCAPE,1.5,1126367,260,NO,129,NORMAL,OK,OK
284,IMG_8722.JPG,KOLASE KERTAS WARNA SD 010/IMG_8722.JPG,1920,1280,LANDSCAPE,1.5,1088391,160,NO,175,NORMAL,OK,OK
285,IMG_8437.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8437.JPG,1920,1280,LANDSCAPE,1.5,1073750,294,NO,85,NORMAL,OK,OK
286,IMG_8438.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8438.JPG,1920,1280,LANDSCAPE,1.5,1089921,221,NO,244,OVEREXPOSED,OK,NEEDS_REVIEW
287,IMG_8439.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8439.JPG,1920,1280,LANDSCAPE,1.5,1095358,305,NO,69,NORMAL,OK,OK
288,IMG_8440.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8440.JPG,1920,1280,LANDSCAPE,1.5,1080908,333,NO,116,NORMAL,OK,OK
289,IMG_8441.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8441.JPG,1920,1280,LANDSCAPE,1.5,1174245,449,NO,228,OVEREXPOSED,OK,NEEDS_REVIEW
290,IMG_8442.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8442.JPG,1920,1280,LANDSCAPE,1.5,1096284,83,YES,221,OVEREXPOSED,OK,NEEDS_REVIEW
291,IMG_8443.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8443.JPG,1920,1280,LANDSCAPE,1.5,1051257,305,NO,219,NORMAL,OK,OK
292,IMG_8444.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8444.JPG,1920,1280,LANDSCAPE,1.5,1112738,419,NO,73,NORMAL,OK,OK
293,IMG_8446.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8446.JPG,1920,1280,LANDSCAPE,1.5,1145971,111,NO,58,NORMAL,OK,OK
294,IMG_8449.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8449.JPG,1920,1280,LANDSCAPE,1.5,1675035,324,NO,42,NORMAL,OK,OK
295,IMG_8450.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8450.JPG,1920,1280,LANDSCAPE,1.5,1076691,111,NO,83,NORMAL,OK,OK
296,IMG_8451.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8451.JPG,1920,1280,LANDSCAPE,1.5,951295,206,NO,41,NORMAL,OK,OK
297,IMG_8452.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8452.JPG,1920,1280,LANDSCAPE,1.5,1291962,477,NO,12,UNDEREXPOSED,OK,NEEDS_REVIEW
298,IMG_8453.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8453.JPG,1920,1280,LANDSCAPE,1.5,938814,232,NO,7,UNDEREXPOSED,OK,NEEDS_REVIEW
299,IMG_8454.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8454.JPG,1920,1280,LANDSCAPE,1.5,956554,21,YES,153,NORMAL,OK,NEEDS_REVIEW
300,IMG_8456.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8456.JPG,1920,1280,LANDSCAPE,1.5,1042743,388,NO,201,NORMAL,OK,OK
301,IMG_8458.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8458.JPG,1920,1280,LANDSCAPE,1.5,912021,344,NO,7,UNDEREXPOSED,OK,NEEDS_REVIEW
302,IMG_8459.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8459.JPG,1920,1280,LANDSCAPE,1.5,1271257,406,NO,247,OVEREXPOSED,OK,NEEDS_REVIEW
303,IMG_8460.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8460.JPG,1920,1280,LANDSCAPE,1.5,1287528,248,NO,136,NORMAL,OK,OK
304,IMG_8462.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8462.JPG,1920,1280,LANDSCAPE,1.5,1188118,0,YES,94,NORMAL,OK,NEEDS_REVIEW
305,IMG_8467.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8467.JPG,1920,1280,LANDSCAPE,1.5,1290137,336,NO,75,NORMAL,OK,OK
306,IMG_8468.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8468.JPG,1920,1280,LANDSCAPE,1.5,1341324,199,NO,153,NORMAL,OK,OK
307,IMG_8470.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8470.JPG,1920,1280,LANDSCAPE,1.5,980589,87,YES,103,NORMAL,OK,NEEDS_REVIEW
308,IMG_8471.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8471.JPG,1920,1280,LANDSCAPE,1.5,1129485,204,NO,246,OVEREXPOSED,OK,NEEDS_REVIEW
309,IMG_8475.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8475.JPG,1920,1280,LANDSCAPE,1.5,1211059,170,NO,91,NORMAL,OK,OK
310,IMG_8477.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8477.JPG,1920,1280,LANDSCAPE,1.5,1261900,341,NO,196,NORMAL,OK,OK
311,IMG_8478.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8478.JPG,1920,1280,LANDSCAPE,1.5,827070,264,NO,187,NORMAL,OK,OK
312,IMG_8479.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8479.JPG,1920,1280,LANDSCAPE,1.5,963192,60,YES,85,NORMAL,OK,NEEDS_REVIEW
313,IMG_8481.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8481.JPG,1920,1280,LANDSCAPE,1.5,1126801,343,NO,139,NORMAL,OK,OK
314,IMG_8482.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8482.JPG,1920,1280,LANDSCAPE,1.5,1238037,449,NO,242,OVEREXPOSED,OK,NEEDS_REVIEW
315,IMG_8484.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8484.JPG,1920,1280,LANDSCAPE,1.5,904727,347,NO,244,OVEREXPOSED,OK,NEEDS_REVIEW
316,IMG_8485.JPG,KOLASE SAMPAH PLASTIK 008/IMG_8485.JPG,1920,1280,LANDSCAPE,1.5,923829,254,NO,127,NORMAL,OK,OK
